match_tier,field_name,parcelnumb,unidata_scity,unidata_value,gpkg_value,comparison
pair,yearbuilt,25419042,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419046,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419047,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25419048,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429031,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429032,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25429033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25438060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25438063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25439026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25439027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25439029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25439030,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25440001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25440001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25440007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25440010,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25440015,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25442096,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25442096,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25445108,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25452124,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25454025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25455011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25455040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25457126,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25472104,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25480049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25485084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25491001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25491004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25491204,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901003,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901004,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901036,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901085,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25901086,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25902115,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25902128,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25902129,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25902130,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25902131,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903035,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903091,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903136,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903141,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903146,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903147,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903148,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903149,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25903150,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904010,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25904011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25904026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905012,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905013,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905014,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905048,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905071,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25905078,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906054,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906055,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906067,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906068,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25906069,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25907001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25907075,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25907113,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25907114,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25907115,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25908064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25908098,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25908101,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25908103,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909038,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909050,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25909050,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25909052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25910015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25910022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25910023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25911007,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25911017,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25911020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25911021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25911023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912085,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912108,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912123,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912130,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912131,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25912132,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913083,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913086,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25913087,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25914019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915052,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25915072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915074,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915080,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915083,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915084,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25915085,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916058,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916069,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916116,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916118,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916119,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916122,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916123,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916124,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25916125,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917032,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25917049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917049,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917109,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917110,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917111,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917112,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917114,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917115,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25917116,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25918040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25918051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25918067,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25919027,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25920030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25920030,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25920045,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25920064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25920066,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25921069,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25921138,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922018,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922053,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25922057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922059,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922060,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922061,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25922062,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922062,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25922063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922063,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922065,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25922066,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923020,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25923021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923026,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25923026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25923029,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25924020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25924038,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25924040,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25924041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925002,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925031,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925033,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925034,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925051,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925052,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925056,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925057,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925064,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925065,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925066,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925072,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925073,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25925076,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926006,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926007,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25926015,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926015,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25926016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926016,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926019,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25926020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926022,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25926022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926023,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926024,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25926025,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927008,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927009,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927011,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927018,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25927019,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927019,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25927020,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927020,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25927021,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927021,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25927022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927022,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927026,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25927027,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928001,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928028,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928031,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928041,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928043,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928044,San Jose,[blank],,Unidata missing; GPKG empty
pair,yearbuilt,25928045,San Jose,[blank],,Unidata missing; GPKG empty
pair,zoning,25928045,San Jose,[blank],,Unidata missing; GPKG empty
pair,address,25928048,San Jose,[blank],,Unidata missing; GPKG empty
